age,home_owner,income,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,total_employment_years,income_to_loan_ratio,composite_risk_score,pay_bi-weekly,pay_monthly,pay_semi-monthly,pay_weekly
53,0,5010,3,1,4,1,400,41850,0.410919328,0.791255163,0.672209375,0.650508997,0.46119,0.56119,12,0,3.0,12.525,0.63122321575,True,False,False,False
49,0,5750,2,2,8,0,600,73350,0.743196639,0.958565272,0.663509375,0.753580777,0.584166,0.784166,5,0,8.0,9.583333333333334,0.7797130157500001,False,True,False,False
46,0,2880,3,6,4,1,500,63000,0.737595798,0.842891453,0.636265625,0.847855384,0.611823,0.611823,6,1,2.0,5.76,0.766152065,True,False,False,False
31,0,3205,4,1,4,1,600,42450,0.721397479,0.800356886,0.415538281,0.599860868,0.617894,0.717894,4,1,3.0,5.341666666666667,0.6342883785,True,False,False,False
28,0,3115,2,6,1,1,600,76350,0.648991597,0.921529898,0.535072656,0.696261822,0.572436,0.672436,2,1,1.5,5.191666666666666,0.70046399325,True,False,False,False
52,1,3685,4,1,4,0,2100,35950,0.688246218,0.855281469,0.66535,0.899937621,0.655273,0.755273,2,0,5.0,1.7547619047619047,0.777203827,True,False,False,False
35,0,5665,3,3,2,1,1600,82400,0.835754622,0.890049829,0.478505469,0.801427433,0.772116,0.772116,6,1,3.0833333333333335,3.540625,0.75143433825,False,False,True,False
53,0,4345,3,4,2,1,1100,65050,0.751198319,0.749730652,0.71320625,0.494823607,0.504013,0.404013,17,1,4.0,3.95,0.677239707,True,False,False,False
59,0,6235,6,2,7,1,1050,60300,0.718026891,0.757653977,0.504467188,0.707280321,0.339473,0.639473,3,1,6.0,5.938095238095238,0.67185709425,True,False,False,False
32,1,4530,3,0,1,1,500,76350,0.785014286,0.914773748,0.76609375,0.930017088,0.757536,0.657536,2,1,2.0,9.06,0.848974718,True,False,False,False
41,0,2115,2,2,4,0,700,67300,0.758306723,0.956309481,0.720598438,0.751237945,0.796972,0.696972,3,0,3.0,3.0214285714285714,0.79661314675,True,False,False,False
50,0,2505,2,6,1,1,500,32450,0.807232773,0.849658826,0.424596094,0.558186179,0.547376,0.447376,13,1,2.0,5.01,0.6599184679999999,False,False,True,False
40,0,2850,3,3,2,1,1050,69500,0.734021849,0.970809391,0.614825,0.650553492,0.561823,0.761823,6,1,4.0,2.7142857142857144,0.742552433,True,False,False,False
75,1,5175,1,5,3,1,400,66150,0.583935294,0.83170228,0.425715625,0.742394566,0.63474,0.63474,21,0,2.0,12.9375,0.64593694125,False,True,False,False
46,1,3115,9,1,3,0,600,53950,0.532242857,0.814879242,0.321267188,0.623142869,0.420892,0.720892,8,0,6.0,5.191666666666666,0.5728830389999999,True,False,False,False
24,0,2600,3,2,4,1,500,34950,0.821226891,0.848581433,0.447948437,0.717126548,0.696385,0.396385,6,0,2.0,5.2,0.70872082725,False,False,True,False
74,1,3715,6,2,8,1,700,48550,0.822251261,0.953032412,0.711667969,0.725817617,0.719611,0.619611,8,1,7.0,5.307142857142857,0.8031923147500001,False,False,True,False
52,0,2670,3,2,2,1,800,43200,0.623230252,0.864327078,0.656242188,0.836032553,0.71146,0.41146,15,0,6.0,3.3375,0.7449580177499999,True,False,False,False
34,0,1315,0,4,3,1,1200,45450,0.643504202,0.785699856,0.638939844,0.584276499,0.752648,0.452648,3,0,2.4166666666666665,1.0958333333333334,0.66310510025,False,False,True,False
59,1,2540,10,2,3,0,500,66600,0.619082353,0.900150386,0.680921094,0.822957873,0.7139,0.4139,7,0,3.0,5.08,0.7557779265,False,False,False,True
42,1,5250,0,10,2,1,2900,80000,0.766052941,0.958621386,0.64271875,0.805217208,0.627235,0.827235,4,1,1.0833333333333333,1.8103448275862069,0.79315257125,True,False,False,False
20,0,2287,3,2,4,0,700,55250,0.775160504,0.895773478,0.690379688,0.754365429,0.591344,0.591344,6,1,2.0,3.2671428571428573,0.77891977475,False,False,False,True
46,0,4225,0,2,4,1,400,76200,0.731194958,0.898971988,0.619182031,0.903889974,0.726503,0.526503,4,0,2.0,10.5625,0.7883097377500001,True,False,False,False
37,1,2525,2,4,2,1,600,60600,0.644178992,0.856414976,0.605821875,0.669234541,0.58807,0.58807,5,1,2.0,4.208333333333333,0.6939125959999999,True,False,False,False
56,0,3670,2,2,3,0,400,79550,0.70492521,0.921440115,0.850002344,0.847466909,0.839348,0.839348,8,1,3.0,9.175,0.8309586445,True,False,False,False
32,1,3190,3,2,3,1,1000,45650,0.629336134,0.922629736,0.3413875,0.594664367,0.315767,0.415767,11,1,0.5,3.19,0.62200443425,True,False,False,False
29,0,3215,1,4,3,1,1900,60750,0.641469748,0.883439576,0.6524,0.749417929,0.758712,0.558712,6,1,2.0,1.6921052631578948,0.73168181325,True,False,False,False
37,1,1745,9,2,2,0,600,67150,0.848157983,0.957409319,0.571160156,0.847451507,0.844657,0.844657,5,1,1.0,2.908333333333333,0.80604474125,True,False,False,False
33,1,4745,2,3,3,1,700,50350,0.676930252,0.827134584,0.622860937,0.649551499,0.525221,0.725221,5,0,2.5,6.7785714285714285,0.694119318,True,False,False,False
32,1,2440,8,4,6,1,600,54200,0.638039496,0.874405189,0.386778125,0.473865613,0.731466,0.431466,4,0,3.0,4.066666666666666,0.59327210575,False,False,True,False
40,0,3500,4,3,6,1,1000,58500,0.664010084,0.91928533,0.681135937,0.840956095,0.732539,0.532539,8,1,3.0,3.5,0.7763468615,False,False,True,False
60,0,3210,11,9,1,1,500,34000,0.594815966,0.895605136,0.447153906,0.614174562,0.422478,0.722478,6,1,2.0,6.42,0.6379373925,True,False,False,False
42,1,2560,3,2,3,1,600,40800,0.690743697,0.96294218,0.639452344,0.707593497,0.527721,0.527721,4,1,3.0,4.266666666666667,0.7501829295,True,False,False,False
51,1,3230,2,1,4,1,800,46200,0.560192437,0.921586012,0.681934375,0.710367588,0.405848,0.605848,12,1,3.0,4.0375,0.718520103,True,False,False,False
55,0,2442,4,3,3,1,800,51800,0.642617647,0.895751033,0.524942188,0.815648716,0.636216,0.536216,12,1,3.0,3.0525,0.7197398960000001,False,False,True,False
51,1,2720,0,2,3,1,700,57000,0.688390756,0.803723739,0.472372656,0.558433468,0.541,0.641,6,0,2.0,3.8857142857142857,0.63073015475,True,False,False,False
40,0,3525,5,3,2,1,1100,72250,0.754658824,0.938274376,0.483189844,0.813249409,0.58861,0.58861,6,1,6.416666666666667,3.2045454545454546,0.7473431132499999,True,False,False,False
70,1,3115,10,7,3,1,700,84000,0.793221849,0.903595798,0.646496094,0.681445847,0.515608,0.615608,8,0,1.0,4.45,0.756189897,True,False,False,False
27,0,2675,1,2,4,1,700,54700,0.724405042,0.872160621,0.676927344,0.669682058,0.643654,0.643654,9,0,7.0,3.8214285714285716,0.73579376625,True,False,False,False
45,1,4650,3,4,3,1,3200,84150,0.747913445,0.813857964,0.535285156,0.809177262,0.743537,0.843537,6,1,3.0,1.453125,0.72655845675,False,True,False,False
36,1,8862,0,2,3,0,400,55050,0.630909244,0.89451652,0.609733594,0.747824666,0.753129,0.753129,4,0,2.0,22.155,0.720746006,False,False,False,True
22,0,1627,1,5,2,1,900,62300,0.718022689,0.837414706,0.5571875,0.667896268,0.39238,0.59238,4,1,3.0,1.8077777777777777,0.6951302907499999,False,False,False,True
29,1,2625,0,2,3,1,700,34600,0.520131933,0.838346202,0.552465625,0.663272213,0.708686,0.408686,6,0,3.0833333333333335,3.75,0.64355399325,True,False,False,False
59,0,3560,4,8,4,1,1200,47900,0.619129412,0.830523882,0.478472656,0.634551555,0.736934,0.736934,3,0,5.166666666666667,2.966666666666667,0.64066937625,False,False,True,False
26,1,2725,3,5,2,1,1900,60800,0.725584874,0.861005118,0.418420313,0.648195258,0.490311,0.490311,11,1,3.0,1.4342105263157894,0.6633013907499999,True,False,False,False
43,1,4775,6,2,7,1,1100,63950,0.72447395,0.842936344,0.284897656,0.569318482,0.426119,0.326119,10,0,6.0,4.340909090909091,0.605406608,True,False,False,False
50,0,1645,4,2,8,1,400,74000,0.560367227,0.88997127,0.573086719,0.637136542,0.784356,0.684356,3,1,4.0,4.1125,0.6651404394999999,True,False,False,False
61,1,3430,2,2,4,0,400,61700,0.715427731,0.844013737,0.811432813,0.856067276,0.489011,0.689011,5,0,1.5,8.575,0.8067353892500001,False,False,False,True
55,0,3160,6,1,7,1,900,91150,0.69397563,0.940474053,0.627840625,0.853910125,0.861922,0.661922,6,0,5.0,3.511111111111111,0.77905010825,True,False,False,False
39,0,3555,6,1,3,0,2000,83850,0.648807563,0.972088795,0.685288281,0.779173951,0.805957,0.905957,4,0,5.0,1.7775,0.7713396475000001,True,False,False,False
45,1,3225,8,6,2,0,700,38550,0.431737815,0.882182618,0.489661719,0.637978524,0.577483,0.477483,6,1,6.0,4.607142857142857,0.610390169,True,False,False,False
55,0,5266,2,2,2,0,1600,92250,0.713854622,0.911485455,0.702196094,0.780360769,0.839716,0.839716,4,1,2.0,3.29125,0.7769742350000001,False,True,False,False
44,0,4000,5,6,3,1,600,30250,0.667636134,0.785755971,0.542482813,0.717438869,0.616971,0.416971,11,0,6.0,6.666666666666667,0.67832844675,True,False,False,False
46,1,3200,4,7,3,1,1200,79050,0.812702521,0.905773029,0.741149219,0.734464191,0.806419,0.906419,4,0,0.4166666666666667,2.6666666666666665,0.79852224,True,False,False,False
43,0,2215,2,3,8,1,1700,87750,0.745423529,0.956399264,0.717592969,0.805639911,0.637202,0.837202,5,1,2.0,1.3029411764705883,0.80626391825,False,False,False,True
31,0,2632,3,5,2,1,800,45750,0.640610084,0.939486443,0.701709375,0.827891682,0.662625,0.662625,11,0,0.4166666666666667,3.29,0.777424396,True,False,False,False
45,0,2966,1,2,4,1,700,49500,0.549430252,0.885515802,0.401036719,0.675989222,0.240713,0.140713,26,0,1.0,4.2371428571428575,0.62799299875,False,False,False,True
49,1,5200,1,1,4,1,2800,73350,0.663863866,0.949643114,0.656021094,0.843334865,0.621306,0.521306,2,1,2.0,1.8571428571428572,0.77821573475,True,False,False,False
31,1,1535,1,2,3,1,900,62200,0.860527731,0.942886964,0.789025781,0.87076089,0.845761,0.945761,9,1,7.0,1.7055555555555555,0.8658003415000001,True,False,False,False
37,0,2790,3,5,2,1,600,57750,0.672032773,0.749865326,0.613571875,0.649174147,0.600497,0.700497,3,0,3.0,4.65,0.67116103025,True,False,False,False
26,0,3245,1,5,3,1,900,51000,0.680548739,0.890004938,0.472115625,0.590895984,0.553519,0.653519,2,0,1.4166666666666667,3.6055555555555556,0.6583913214999999,True,False,False,False
42,0,2610,3,3,2,1,1100,51450,0.775197479,0.876705872,0.705216406,0.830122421,0.640238,0.640238,7,1,5.0,2.3727272727272726,0.7968105445,True,False,False,False
49,0,7435,6,2,8,1,700,53550,0.595420168,0.800368109,0.431044531,0.598320657,0.612373,0.412373,4,1,15.75,10.621428571428572,0.6062883662499999,True,False,False,False
30,0,3140,0,2,6,0,1200,58650,0.134801681,0.853137906,0.019622383,0.578679543,0.312885,0.512885,25,0,5.833333333333333,2.6166666666666667,0.39656037825,False,False,False,True
23,1,2760,3,4,3,1,600,67600,0.80609916,0.934896301,0.616791406,0.712019037,0.611568,0.811568,4,1,3.0,4.6,0.7674514760000001,True,False,False,False
39,1,1600,10,1,7,0,2100,98250,0.733261345,0.921395224,0.61800625,0.759695415,0.599766,0.599766,6,1,1.0,0.7619047619047619,0.7580895584999999,True,False,False,False
57,0,4595,0,4,2,1,600,82150,0.728347899,0.87326046,0.636382031,0.695093829,0.762119,0.862119,5,0,2.0,7.658333333333333,0.7332710547500001,True,False,False,False
30,0,2270,5,3,7,1,600,72100,0.446531933,0.902372509,0.541185938,0.563774578,0.497653,0.297653,9,1,4.083333333333333,3.783333333333333,0.6134662395,True,False,False,False
39,0,4236,4,6,12,1,700,35650,0.848259664,0.924762076,0.731186719,0.818841231,0.584046,0.884046,5,1,7.083333333333333,6.051428571428572,0.8307624225,True,False,False,False
56,1,5205,1,2,5,1,1100,60000,0.737707563,0.878860657,0.630255469,0.700935507,0.770903,0.670903,6,1,3.5833333333333335,4.7318181818181815,0.7369397990000001,True,False,False,False
41,1,2400,3,2,3,0,701,46900,0.735342857,0.850826001,0.561470313,0.683194843,0.494571,0.394571,7,0,6.416666666666667,3.4236804564907275,0.7077085035,False,False,False,True
33,0,2620,2,1,5,1,600,32650,0.650057983,0.903651912,0.744542969,0.758091028,0.700768,0.600768,9,1,1.0,4.366666666666666,0.764085973,True,False,False,False
19,0,3690,4,1,4,1,900,75800,0.753181513,0.836191417,0.553424219,0.709213286,0.743772,0.643772,7,1,3.0,4.1,0.7130026087500001,True,False,False,False
66,1,3195,1,6,3,1,400,58850,0.621434454,0.931563117,0.691715625,0.950193853,0.401051,0.401051,5,0,6.0,7.9875,0.79872676225,False,False,False,True
63,0,6050,4,2,3,1,1300,77950,0.694894958,0.960843509,0.759049219,0.871388098,0.859647,0.659647,3,0,1.0833333333333333,4.653846153846154,0.821543946,True,False,False,False
31,0,3625,3,1,4,1,700,43800,0.678272269,0.866459418,0.700532813,0.745905392,0.555772,0.355772,5,0,3.0,5.178571428571429,0.7477924730000001,False,False,False,True
25,0,5038,1,2,3,1,1200,37100,0.731668908,0.879881936,0.5918875,0.68984342,0.395244,0.495244,9,0,1.0,4.198333333333333,0.7233204409999999,False,False,False,True
51,0,6250,4,2,5,0,3300,57350,0.73687395,0.913550458,0.790807812,0.848188241,0.533454,0.833454,8,1,4.0,1.893939393939394,0.82235511525,True,False,False,False
38,0,2835,1,8,1,1,700,49500,0.584585714,0.924919196,0.497977344,0.735485008,0.479445,0.479445,4,0,1.1666666666666667,4.05,0.6857418155,True,False,False,False
24,0,3240,6,1,2,1,500,36350,0.778052941,0.793488508,0.618088281,0.770984306,0.657011,0.457011,11,1,2.0,6.48,0.740153509,False,False,False,True
67,0,2125,0,5,1,0,400,68100,0.802680672,0.869837493,0.603529688,0.789250354,0.8729,0.7729,8,0,9.25,5.3125,0.76632455175,True,False,False,False
42,0,1685,2,3,5,1,800,67700,0.689241176,0.891261896,0.493922656,0.534617527,0.523312,0.523312,5,0,5.083333333333333,2.10625,0.65226081375,True,False,False,False
31,0,4950,2,2,4,0,800,50100,0.809261345,0.858670767,0.649667188,0.680706546,0.51319,0.71319,5,1,3.0,6.1875,0.7495764615,False,True,False,False
45,0,1960,0,3,6,1,500,51200,0.746380672,0.881116448,0.70199375,0.760479211,0.548428,0.448428,8,1,5.0,3.92,0.7724925202499999,True,False,False,False
58,1,3055,1,2,3,1,900,61550,0.752258824,0.973121296,0.473858594,0.655566023,0.728079,0.428079,5,1,2.0,3.3944444444444444,0.7137011842500001,True,False,False,False
44,1,3195,2,1,3,0,400,37150,0.46872437,0.864349524,0.504571875,0.587331251,0.470005,0.670005,8,1,5.0,7.9875,0.606244255,True,False,False,False
64,0,4635,7,1,4,1,700,71450,0.745507563,0.953032412,0.608399219,0.806448521,0.609897,0.509897,4,0,1.0,6.621428571428571,0.77834692875,False,False,True,False
33,1,3580,8,4,3,1,1000,83400,0.649889076,0.922697073,0.642353125,0.729004142,0.574954,0.574954,6,1,1.5,3.58,0.735985854,True,False,False,False
55,1,5155,0,2,3,0,800,77550,0.748183193,0.882261178,0.589228125,0.749512053,0.713901,0.713901,4,0,1.0,6.44375,0.7422961372500001,True,False,False,False
67,0,2485,1,3,1,0,500,55750,0.637877311,0.88661564,0.624103906,0.665127311,0.626954,0.326954,12,1,1.0,4.97,0.7034310420000001,True,False,False,False
24,1,1665,11,6,3,1,550,31050,0.600186555,0.833879512,0.470066406,0.467004829,0.670978,0.470978,9,1,1.1666666666666667,3.0272727272727273,0.5927843254999999,True,False,False,False
27,0,1575,4,9,6,0,1300,65000,0.678060504,0.869882385,0.590525781,0.557230392,0.5148,0.7148,6,0,2.0,1.2115384615384615,0.6739247655,True,False,False,False
25,1,3095,0,5,2,1,900,54750,0.77562437,0.881195008,0.589282031,0.780956317,0.795374,0.695374,8,0,1.0,3.438888888888889,0.7567644315,True,False,False,False
36,0,2540,10,2,4,1,700,65650,0.57225042,0.921586012,0.398845313,0.576900599,0.567237,0.367237,2,1,1.0,3.6285714285714286,0.617395586,True,False,False,False
53,0,5420,3,1,6,1,800,42800,0.630546218,0.926063925,0.770122656,0.915170309,0.631896,0.731896,7,1,1.0,6.775,0.810475777,True,False,False,False
44,1,6131,4,9,10,0,1200,61300,0.72507479,0.847403035,0.557214844,0.595633844,0.726201,0.626201,9,0,6.416666666666667,5.109166666666667,0.6813316282499999,True,False,False,False
42,0,2575,4,2,7,1,800,69900,0.765705042,0.900217723,0.609075,0.817052875,0.428874,0.728874,6,1,3.0,3.21875,0.77301266,False,False,False,True
68,0,5140,2,6,3,1,700,88500,0.801698319,0.867559257,0.911151563,0.940853328,0.636686,0.736686,2,1,6.0,7.3428571428571425,0.8803156167500001,False,False,False,True
36,0,3105,5,4,2,1,700,33950,0.711587395,0.877659813,0.837421094,0.942052126,0.57304,0.67304,2,0,4.0,4.435714285714286,0.842180107,False,False,False,True
38,0,4240,3,2,4,1,900,71350,0.709761345,0.854103071,0.706025781,0.622327413,0.595908,0.595908,9,1,2.0,4.711111111111111,0.7230544025000001,True,False,False,False
34,1,2220,5,3,4,1,700,57150,0.614262185,0.854215299,0.363125,0.473417241,0.582296,0.482296,4,1,4.0,3.1714285714285713,0.57625493125,True,False,False,False
56,0,2585,3,3,2,1,700,60800,0.703480672,0.881116448,0.700167969,0.840719929,0.86264,0.76264,5,0,5.0,3.692857142857143,0.7813712545,False,False,True,False
52,0,3260,4,2,4,0,500,43600,0.624294958,0.978676603,0.546157031,0.867717262,0.480882,0.780882,6,1,3.0,6.52,0.7542114634999999,True,False,False,False
47,0,4730,3,2,1,1,3200,90000,0.701847899,0.85532636,0.633342187,0.70809321,0.641829,0.641829,6,1,3.0,1.478125,0.724652414,True,False,False,False
56,1,4755,7,1,3,1,1900,93650,0.733378151,0.793499731,0.442074219,0.50010482,0.306697,0.206697,3,1,8.0,2.5026315789473683,0.61726423025,True,False,False,False
54,0,3797,8,2,6,1,2900,81800,0.735269748,0.905795475,0.406334375,0.662292467,0.662646,0.562646,4,1,6.0,1.3093103448275862,0.67742301625,True,False,False,False
60,1,3605,3,7,3,1,500,83200,0.730346218,0.955232088,0.583322656,0.746377723,0.658663,0.858663,5,1,10.0,7.21,0.75381967125,True,False,False,False
42,1,2005,11,7,4,1,900,61550,0.612082353,0.868647872,0.421870313,0.615659155,0.520813,0.720813,5,1,5.0,2.227777777777778,0.62956492325,True,False,False,False
35,0,2515,4,1,3,1,1450,76800,0.756364706,0.894505297,0.454407813,0.642753179,0.837716,0.637716,7,1,5.0,1.7344827586206897,0.68700774875,True,False,False,False
57,0,3210,4,6,3,1,400,58050,0.691040336,0.91138445,0.66250625,0.870331342,0.613924,0.613924,3,1,4.0,8.025,0.7838155945,False,True,False,False
48,0,3160,0,1,3,1,600,74850,0.799329412,0.873316574,0.519180469,0.732526947,0.47334,0.57334,4,0,1.0,5.266666666666667,0.7310883505000001,True,False,False,False
45,0,5160,0,1,0,1,400,69750,0.77920084,0.818167535,0.5275875,0.76560897,0.761674,0.861674,5,1,2.0,12.9,0.72264121125,False,False,True,False
55,1,2630,2,1,0,1,2500,77550,0.794878992,0.901250224,0.584977344,0.819091943,0.591539,0.691539,5,1,2.0,1.052,0.77504962575,True,False,False,False
48,1,1705,8,6,4,1,1099,41450,0.639095798,0.900240169,0.690761719,0.784509071,0.633837,0.833837,6,0,1.0,1.551410373066424,0.75365168925,True,False,False,False
32,0,2630,6,6,3,1,650,45550,0.771233613,0.900116718,0.589346094,0.547109494,0.398318,0.398318,8,1,0.4166666666666667,4.046153846153846,0.70195147975,True,False,False,False
56,0,3090,2,3,2,1,600,74850,0.730769748,0.793466062,0.549561719,0.604988059,0.475722,0.575722,2,1,6.0,5.15,0.669696397,False,True,False,False
39,0,3270,3,2,7,0,1200,72500,0.750105042,0.975455647,0.696120313,0.829806678,0.728984,0.628984,3,0,4.0,2.725,0.8128719199999999,False,True,False,False
33,1,5095,0,6,3,1,2700,75300,0.455884874,0.873170677,0.448991406,0.595485813,0.634593,0.634593,8,1,5.0,1.887037037037037,0.5933831924999999,True,False,False,False
47,0,2630,1,2,4,0,550,40650,0.772163025,0.891261896,0.626917188,0.7986696,0.519164,0.519164,3,1,3.0,4.781818181818182,0.77225292725,False,False,False,True
50,1,1685,8,2,3,1,450,52800,0.675705042,0.892417849,0.567514844,0.813955339,0.609128,0.809128,7,1,9.0,3.7444444444444445,0.7373982685,True,False,False,False
52,1,2565,8,1,2,1,1100,71300,0.608241176,0.944974412,0.384282031,0.563356154,0.591573,0.691573,7,0,6.0,2.331818181818182,0.6252134432500001,True,False,False,False
26,0,2630,2,3,3,1,450,35300,0.601871429,0.919341444,0.562621094,0.738602224,0.635217,0.835217,8,1,1.0,5.844444444444444,0.7056090477500001,True,False,False,False
50,1,3160,4,1,4,0,800,56400,0.700013445,0.859860388,0.577542188,0.785784023,0.503409,0.803409,13,1,7.0,3.95,0.730800011,True,False,False,False
40,1,3130,3,7,3,1,700,54850,0.640665546,0.910307057,0.675699219,0.884743439,0.603284,0.403284,14,0,3.0,4.4714285714285715,0.7778538152500001,True,False,False,False
28,0,3755,2,2,3,1,500,61800,0.674581513,0.730808942,0.735789063,0.67667376,0.779255,0.579255,7,0,3.0,7.51,0.7044633195,True,False,False,False
24,0,1555,1,6,1,1,550,36250,0.48287563,0.874270515,0.607398438,0.777525925,0.71584,0.71584,3,1,1.0,2.827272727272727,0.685517627,False,False,False,True
54,0,3875,5,6,2,1,400,56000,0.623133613,0.828268091,0.590310938,0.620616067,0.429275,0.429275,12,1,5.0,9.6875,0.6655821772500001,True,False,False,False
30,1,3060,4,5,3,1,700,67500,0.629167227,0.742009337,0.520807813,0.466427249,0.495001,0.595001,6,1,3.0,4.371428571428571,0.5896029065,False,False,True,False
37,1,3185,0,2,4,0,500,59650,0.680695798,0.902451068,0.646314844,0.932592663,0.800363,0.800363,4,0,1.0,6.37,0.7905135932499999,False,False,False,True
50,1,2580,5,2,5,1,700,60850,0.497371429,0.892429072,0.474341406,0.724020704,0.550002,0.250002,6,0,4.583333333333333,3.6857142857142855,0.6470406527499999,True,False,False,False
32,1,5080,0,2,4,0,800,56750,0.757397479,0.85639253,0.446514844,0.662001538,0.582518,0.582518,4,1,1.0,6.35,0.68057659775,False,False,True,False
67,1,5290,6,1,7,1,1100,71300,0.727628571,0.886660532,0.553450781,0.749252784,0.466854,0.466854,9,0,7.0,4.8090909090909095,0.729248167,False,False,False,True
28,0,3285,3,6,2,1,900,73000,0.653436975,0.886671754,0.535552344,0.667291308,0.727356,0.627356,3,0,1.5,3.65,0.6857380952500001,False,False,True,False
33,1,3000,9,2,4,0,400,38200,0.715810924,0.859793051,0.526455469,0.768412154,0.490145,0.490145,5,1,4.0,7.5,0.7176178995,False,False,False,True
59,0,3535,6,6,7,1,800,58000,0.632270588,0.902451068,0.502503906,0.699978865,0.557719,0.457719,9,0,6.5,4.41875,0.6843011067499999,False,True,False,False
49,0,1525,3,7,3,1,400,47450,0.646989916,0.903584575,0.393575781,0.858123458,0.597658,0.497658,7,1,3.0,3.8125,0.7005684325,False,True,False,False
55,1,2125,1,5,2,0,700,72050,0.647068067,0.86421485,0.555676563,0.678715396,0.634932,0.734932,3,0,2.4166666666666665,3.0357142857142856,0.686418719,True,False,False,False
32,0,3635,1,2,11,1,500,34800,0.620839496,0.900172832,0.364495312,0.752384546,0.626716,0.726716,7,0,6.0,7.27,0.6594730465,False,False,True,False
50,1,6615,8,7,2,1,1600,92400,0.697636975,0.793510953,0.275480469,0.443806683,0.313973,0.013973,6,1,4.0,4.134375,0.55260877,True,False,False,False
51,1,4640,9,2,3,1,1800,91900,0.632702521,0.730741605,0.555021094,0.565469666,0.333824,0.533824,4,1,9.0,2.577777777777778,0.6209837215,True,False,False,False
53,1,5105,3,2,5,0,700,79550,0.715769748,0.901306339,0.75195,0.75010589,0.768152,0.568152,8,0,4.0,7.292857142857143,0.77978299425,False,False,False,True
76,0,4690,4,10,2,1,3000,94050,0.72002605,0.956376818,0.613446875,0.823080234,0.837072,0.537072,6,1,4.0,1.5633333333333332,0.7782324942499999,True,False,False,False
36,0,2675,4,4,2,1,800,50450,0.523105042,0.759864877,0.776610156,0.612069607,0.385053,0.585053,7,0,7.0,3.34375,0.6679124205000001,False,False,False,True
57,0,2010,6,2,6,1,700,49400,0.595536134,0.859748159,0.621340625,0.782991107,0.452073,0.552073,11,0,5.0,2.8714285714285714,0.7149040062500001,False,True,False,False
29,1,2770,5,2,8,1,1000,60250,0.799280672,0.883394685,0.702458594,0.660940504,0.684622,0.384622,3,0,3.0,2.77,0.76151861375,False,False,False,True
53,0,2055,3,4,12,1,850,67600,0.758284034,0.901362453,0.674114062,0.768990588,0.772169,0.672169,6,0,4.166666666666667,2.4176470588235293,0.77568778425,True,False,False,False
54,0,2725,8,6,3,1,2200,32300,0.628408403,0.868692764,0.558086719,0.579857804,0.765665,0.665665,8,0,6.0,1.2386363636363635,0.6587614224999999,False,False,True,False
24,0,3105,3,2,3,1,1400,38350,0.691936134,0.871083229,0.718797656,0.702521069,0.700514,0.800514,6,0,3.0,2.217857142857143,0.746084522,True,False,False,False
40,0,5033,4,1,6,1,2800,57450,0.640994118,0.8596696,0.664453906,0.947792835,0.540986,0.540986,6,1,3.8333333333333335,1.7975,0.77822761475,False,False,False,True
26,0,1585,3,2,4,0,600,61350,0.592761345,0.856426199,0.694376563,0.823848628,0.585051,0.685051,9,1,3.0,2.6416666666666666,0.74185318375,True,False,False,False
28,0,3835,5,2,4,1,500,60900,0.73757563,0.863115012,0.427741406,0.763655468,0.488992,0.688992,6,0,5.0,7.67,0.698021879,True,False,False,False
66,1,3795,2,1,5,1,600,56250,0.677690756,0.864158736,0.675798438,0.892494979,0.591958,0.691958,24,0,4.0,6.325,0.77753572725,True,False,False,False
33,0,3680,5,1,6,1,400,40850,0.697627731,0.90356213,0.536363281,0.783635429,0.577637,0.477637,4,1,4.0,9.2,0.73029714275,False,False,False,True
41,0,2775,2,2,4,1,800,68350,0.61082605,0.857593374,0.553617969,0.66750437,0.399867,0.599867,7,1,3.0,3.46875,0.67238544075,True,False,False,False
23,0,4160,3,2,8,1,600,69600,0.72332605,0.822690339,0.533604688,0.762634651,0.572209,0.772209,6,1,3.0,6.933333333333334,0.710563932,False,True,False,False
47,0,6290,2,5,3,1,1100,54200,0.644597479,0.863182349,0.513247656,0.649626798,0.469299,0.669299,10,1,4.166666666666667,5.718181818181818,0.6676635704999999,False,False,False,True
58,0,3200,3,2,3,1,600,48550,0.61739916,0.840601993,0.656557813,0.702252388,0.392528,0.392528,19,1,3.0,5.333333333333333,0.7042028385000001,False,False,True,False
34,0,2625,6,2,4,0,700,56700,0.580507563,0.872082061,0.725014844,0.864372437,0.83163,0.73163,8,1,5.0,3.75,0.76049422625,False,False,False,True
57,0,1720,2,4,2,1,600,31650,0.704646218,0.88554947,0.582724219,0.675349179,0.510427,0.410427,5,0,1.4166666666666667,2.8666666666666667,0.7120672715,True,False,False,False
60,1,5240,9,5,2,1,800,69600,0.695886555,0.937230652,0.379548437,0.751496358,0.48743,0.68743,5,0,0.4166666666666667,6.55,0.6910405005,False,False,True,False
25,0,2285,1,2,0,1,800,73850,0.748541176,0.763299066,0.531808594,0.610094714,0.778036,0.578036,7,1,3.0,2.85625,0.6634358875,True,False,False,False
42,1,1655,4,2,6,1,700,30950,0.751022689,0.893416682,0.45034375,0.573685836,0.546701,0.646701,9,0,6.0,2.3642857142857143,0.66711723925,False,False,True,False
